2025-08-15 09:49:07,508 | INFO | __main__:__init__:85 | AIBot initialized with models: IV Predictor, Price Predictor, Anomaly Detector
2025-08-15 13:56:39,134 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:56:39,134 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:56:39,134 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:56:39,134 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:56:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:56:48,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:56:49,076 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:56:49,076 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:56:49,076 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:56:49,078 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:56:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:56:58,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:56:59,122 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:56:59,122 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:56:59,122 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:56:59,122 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:56:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:57:08,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:57:09,026 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:57:09,026 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:57:09,026 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:57:09,042 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:57:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:57:18,547 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:57:19,300 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:57:19,316 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:57:19,316 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:57:19,316 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:57:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:57:28,561 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:57:29,100 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:57:29,100 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:57:29,100 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:57:29,100 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:57:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:57:38,544 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:57:39,008 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:57:39,008 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:57:39,008 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:57:39,010 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:57:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:57:48,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:57:49,324 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:57:49,324 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:57:49,324 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:57:49,324 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:57:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:57:58,554 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:57:59,765 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:57:59,765 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:57:59,765 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:57:59,765 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:57:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:58:08,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:58:09,733 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:58:09,733 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:58:09,733 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:58:09,733 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:58:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:58:18,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:58:19,721 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:58:19,721 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:58:19,721 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:58:19,721 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:58:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:58:28,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:58:29,672 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:58:29,672 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:58:29,672 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:58:29,672 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:58:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:58:38,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:58:39,721 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:58:39,721 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:58:39,721 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:58:39,721 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:58:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:58:48,557 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:58:49,738 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:58:49,738 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:58:49,738 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:58:49,738 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:58:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:58:58,551 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:58:59,325 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:58:59,325 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:58:59,325 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:58:59,325 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:58:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:59:08,548 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:59:09,495 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:59:09,495 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:59:09,495 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:59:09,495 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:59:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:59:18,547 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:59:19,124 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:59:19,124 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:59:19,124 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:59:19,124 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:59:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:59:28,552 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:59:29,241 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:59:29,241 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:59:29,241 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:59:29,256 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:59:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:59:38,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:59:39,098 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:59:39,098 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:59:39,098 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:59:39,098 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:59:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:59:48,553 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:59:49,113 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:59:49,113 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:59:49,113 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:59:49,113 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:59:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 13:59:58,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 13:59:59,298 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 13:59:59,298 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 13:59:59,298 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 13:59:59,300 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 13:59:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:00:08,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:00:08,947 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:00:08,947 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:00:08,947 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:00:08,947 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:00:08] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:00:18,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:00:19,571 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:00:19,571 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:00:19,571 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:00:19,573 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:00:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:00:28,556 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:00:29,503 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:00:29,503 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:00:29,503 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:00:29,503 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:00:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:00:38,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:00:39,798 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:00:39,798 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:00:39,798 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:00:39,798 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:00:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:00:48,556 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:00:49,276 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:00:49,276 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:00:49,276 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:00:49,276 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:00:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:00:58,552 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:00:59,295 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:00:59,295 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:00:59,295 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:00:59,295 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:00:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:01:08,543 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:01:08,976 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:01:08,976 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:01:08,976 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:01:08,976 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:01:08] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:01:18,561 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:01:19,403 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:01:19,403 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:01:19,403 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:01:19,403 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:01:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:01:28,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:01:28,977 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:01:28,977 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:01:28,977 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:01:28,977 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:01:28] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:01:38,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:01:39,070 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:01:39,070 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:01:39,070 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:01:39,070 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:01:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:01:48,543 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:01:49,810 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:01:49,810 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:01:49,810 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:01:49,826 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:01:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:01:58,547 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:01:59,927 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:01:59,927 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:01:59,927 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:01:59,927 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:01:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:02:08,553 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:02:09,757 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:02:09,757 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:02:09,757 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:02:09,757 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:02:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:02:18,544 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:02:19,763 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:02:19,763 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:02:19,763 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:02:19,763 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:02:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:02:28,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:02:29,705 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:02:29,705 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:02:29,705 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:02:29,705 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:02:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:02:38,543 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:02:39,762 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:02:39,762 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:02:39,762 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:02:39,762 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:02:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:02:48,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:02:49,039 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:02:49,039 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:02:49,039 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:02:49,039 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:02:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:02:58,550 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:02:59,329 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:02:59,329 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:02:59,329 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:02:59,329 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:02:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:03:08,547 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:03:09,028 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:03:09,028 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:03:09,028 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:03:09,028 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:03:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 14:03:18,547 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 14:03:19,517 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 14:03:19,517 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 14:03:19,517 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 14:03:19,517 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 14:03:19] "GET /api/status HTTP/1.1" 200 -
